filename,set,dominant_heuristic,instance_type,n_items,capacity,weight_min,weight_max,profit_min,profit_max,w_mean,w_median,w_std,p_mean,p_median,p_std,wp_corr_raw,wp_corr,capacity_ratio
MAXP_EASY_50_064.kp,Set-50-128,MAXP,easy,50,128,2,64,1,100,0.642,0.688,0.263,0.398,0.335,0.297,-0.11,0.445,0.062
MAXP_EASY_50_065.kp,Set-50-128,MAXP,easy,50,128,1,64,1,100,0.664,0.703,0.254,0.466,0.385,0.32,-0.127,0.437,0.06
MAXP_EASY_50_066.kp,Set-50-128,MAXP,easy,50,128,1,63,2,100,0.63,0.651,0.261,0.485,0.48,0.306,-0.207,0.397,0.064
MAXP_EASY_50_067.kp,Set-50-128,MAXP,easy,50,128,1,64,1,100,0.644,0.672,0.242,0.482,0.5,0.338,0.03,0.515,0.062
MAXP_EASY_50_068.kp,Set-50-128,MAXP,easy,50,128,1,64,1,99,0.624,0.648,0.274,0.468,0.434,0.313,-0.021,0.49,0.064
MAXP_EASY_50_069.kp,Set-50-128,MAXP,easy,50,128,1,64,1,100,0.551,0.547,0.244,0.488,0.48,0.314,-0.138,0.431,0.073
MAXP_EASY_50_070.kp,Set-50-128,MAXP,easy,50,128,1,64,1,100,0.624,0.664,0.276,0.493,0.455,0.317,-0.181,0.409,0.064
MAXP_EASY_50_071.kp,Set-50-128,MAXP,easy,50,128,2,64,1,100,0.646,0.664,0.243,0.456,0.445,0.287,0.072,0.536,0.062
MAXP_EASY_50_072.kp,Set-50-128,MAXP,easy,50,128,1,64,2,100,0.655,0.719,0.278,0.459,0.38,0.302,0.068,0.534,0.061
MAXP_EASY_50_073.kp,Set-50-128,MAXP,easy,50,128,1,63,6,100,0.642,0.659,0.269,0.483,0.45,0.318,-0.13,0.435,0.063
MAXP_EASY_50_074.kp,Set-50-128,MAXP,easy,50,128,10,64,5,100,0.645,0.602,0.219,0.527,0.51,0.331,-0.238,0.381,0.062
MAXP_EASY_50_075.kp,Set-50-128,MAXP,easy,50,128,6,64,3,100,0.712,0.781,0.227,0.489,0.435,0.32,-0.255,0.372,0.056
MAXP_EASY_50_076.kp,Set-50-128,MAXP,easy,50,128,1,64,1,100,0.598,0.641,0.274,0.534,0.555,0.331,0.123,0.561,0.067
MAXP_EASY_50_077.kp,Set-50-128,MAXP,easy,50,128,1,62,1,100,0.662,0.677,0.222,0.451,0.375,0.331,-0.076,0.462,0.062
MAXP_EASY_50_078.kp,Set-50-128,MAXP,easy,50,128,1,64,1,100,0.638,0.719,0.294,0.429,0.385,0.3,-0.106,0.447,0.063
MAXP_EASY_50_079.kp,Set-50-128,MAXP,easy,50,128,1,64,2,100,0.652,0.656,0.229,0.454,0.375,0.325,-0.112,0.444,0.061
MAXP_EASY_50_080.kp,Set-50-128,MAXP,easy,50,128,1,64,2,100,0.66,0.734,0.272,0.526,0.57,0.341,-0.022,0.489,0.061
MAXP_EASY_50_081.kp,Set-50-128,MAXP,easy,50,128,1,64,2,100,0.631,0.664,0.285,0.46,0.435,0.31,0.005,0.502,0.063
MAXP_EASY_50_082.kp,Set-50-128,MAXP,easy,50,128,2,64,1,100,0.704,0.766,0.261,0.456,0.43,0.311,-0.025,0.487,0.057
MAXP_EASY_50_083.kp,Set-50-128,MAXP,easy,50,128,1,64,2,98,0.625,0.672,0.258,0.508,0.474,0.315,-0.066,0.467,0.064
MAXP_EASY_50_084.kp,Set-50-128,MAXP,easy,50,128,2,64,1,100,0.632,0.688,0.257,0.503,0.47,0.315,0.035,0.517,0.063
MAXP_EASY_50_085.kp,Set-50-128,MAXP,easy,50,128,1,63,1,100,0.629,0.651,0.259,0.496,0.46,0.275,0.066,0.533,0.065
MAXP_EASY_50_086.kp,Set-50-128,MAXP,easy,50,128,2,64,1,100,0.62,0.641,0.275,0.487,0.505,0.314,0.01,0.505,0.065
MAXP_EASY_50_087.kp,Set-50-128,MAXP,easy,50,128,3,64,2,98,0.676,0.75,0.227,0.51,0.48,0.28,0.061,0.53,0.059
MAXP_EASY_50_088.kp,Set-50-128,MAXP,easy,50,128,1,64,3,100,0.644,0.719,0.279,0.499,0.45,0.303,-0.019,0.49,0.062
MAXP_EASY_50_089.kp,Set-50-128,MAXP,easy,50,128,2,64,1,97,0.668,0.711,0.261,0.548,0.552,0.318,-0.009,0.496,0.06
MAXP_EASY_50_090.kp,Set-50-128,MAXP,easy,50,128,1,64,3,100,0.623,0.656,0.273,0.46,0.405,0.285,-0.131,0.434,0.064
MAXP_EASY_50_091.kp,Set-50-128,MAXP,easy,50,128,2,63,2,100,0.681,0.698,0.229,0.511,0.445,0.32,-0.098,0.451,0.06
MAXP_EASY_50_092.kp,Set-50-128,MAXP,easy,50,128,1,64,1,98,0.609,0.688,0.257,0.427,0.347,0.299,-0.108,0.446,0.066
MAXP_EASY_50_093.kp,Set-50-128,MAXP,easy,50,128,2,64,3,100,0.649,0.672,0.267,0.484,0.46,0.304,-0.0,0.5,0.062
MAXP_EASY_50_094.kp,Set-50-128,MAXP,easy,50,128,1,64,1,99,0.646,0.68,0.266,0.463,0.394,0.312,-0.135,0.433,0.062
MAXP_EASY_50_095.kp,Set-50-128,MAXP,easy,50,128,1,64,3,100,0.594,0.648,0.283,0.472,0.42,0.276,-0.242,0.379,0.067
MAXP_EASY_50_096.kp,Set-50-128,MAXP,easy,50,128,1,64,4,100,0.622,0.625,0.237,0.458,0.4,0.287,-0.018,0.491,0.064
MAXP_EASY_50_097.kp,Set-50-128,MAXP,easy,50,128,2,64,1,100,0.655,0.656,0.237,0.473,0.445,0.328,-0.381,0.31,0.061
MAXP_EASY_50_098.kp,Set-50-128,MAXP,easy,50,128,1,64,2,100,0.688,0.742,0.259,0.5,0.505,0.296,0.01,0.505,0.058
MAXP_EASY_50_099.kp,Set-50-128,MAXP,easy,50,128,1,64,3,100,0.691,0.727,0.255,0.5,0.47,0.323,-0.024,0.488,0.058
MINW_EASY_50_000.kp,Set-50-128,MINW,easy,50,128,1,64,5,100,0.488,0.477,0.287,0.569,0.62,0.264,-0.237,0.382,0.082
MINW_EASY_50_001.kp,Set-50-128,MINW,easy,50,128,1,64,1,100,0.543,0.562,0.343,0.578,0.65,0.287,-0.304,0.348,0.074
MINW_EASY_50_002.kp,Set-50-128,MINW,easy,50,128,2,64,1,100,0.58,0.609,0.279,0.534,0.56,0.324,-0.263,0.369,0.069
MINW_EASY_50_003.kp,Set-50-128,MINW,easy,50,128,1,64,2,100,0.587,0.641,0.299,0.565,0.58,0.263,-0.068,0.466,0.068
MINW_EASY_50_004.kp,Set-50-128,MINW,easy,50,128,1,64,3,100,0.548,0.578,0.286,0.6,0.665,0.287,-0.241,0.38,0.073
MINW_EASY_50_005.kp,Set-50-128,MINW,easy,50,128,1,63,8,99,0.534,0.619,0.289,0.606,0.616,0.276,-0.034,0.483,0.076
MINW_EASY_50_006.kp,Set-50-128,MINW,easy,50,128,3,62,3,100,0.571,0.629,0.306,0.63,0.65,0.225,-0.231,0.384,0.072
MINW_EASY_50_007.kp,Set-50-128,MINW,easy,50,128,1,63,3,100,0.56,0.571,0.297,0.565,0.585,0.274,-0.147,0.426,0.073
MINW_EASY_50_008.kp,Set-50-128,MINW,easy,50,128,3,64,3,99,0.509,0.516,0.258,0.617,0.667,0.267,-0.022,0.489,0.079
MINW_EASY_50_009.kp,Set-50-128,MINW,easy,50,128,1,61,3,100,0.529,0.59,0.295,0.566,0.56,0.278,-0.372,0.314,0.079
MINW_EASY_50_010.kp,Set-50-128,MINW,easy,50,128,2,64,3,100,0.472,0.492,0.307,0.564,0.615,0.296,-0.351,0.324,0.085
MINW_EASY_50_011.kp,Set-50-128,MINW,easy,50,128,1,63,3,100,0.483,0.524,0.31,0.593,0.645,0.258,-0.259,0.371,0.084
MINW_EASY_50_012.kp,Set-50-128,MINW,easy,50,128,1,64,7,100,0.548,0.578,0.277,0.542,0.56,0.238,-0.33,0.335,0.073
MINW_EASY_50_013.kp,Set-50-128,MINW,easy,50,128,1,64,3,97,0.492,0.547,0.307,0.595,0.665,0.286,-0.463,0.269,0.081
MINW_EASY_50_014.kp,Set-50-128,MINW,easy,50,128,2,64,2,100,0.472,0.453,0.318,0.618,0.68,0.283,-0.303,0.348,0.085
MINW_EASY_50_015.kp,Set-50-128,MINW,easy,50,128,1,64,3,100,0.493,0.5,0.318,0.558,0.635,0.25,-0.27,0.365,0.081
MINW_EASY_50_016.kp,Set-50-128,MINW,easy,50,128,1,63,3,100,0.534,0.516,0.304,0.617,0.685,0.302,-0.303,0.348,0.076
MINW_EASY_50_017.kp,Set-50-128,MINW,easy,50,128,2,64,2,100,0.529,0.594,0.322,0.542,0.59,0.278,-0.386,0.307,0.076
MINW_EASY_50_018.kp,Set-50-128,MINW,easy,50,128,4,60,3,100,0.621,0.7,0.289,0.578,0.625,0.292,-0.294,0.353,0.069
MINW_EASY_50_019.kp,Set-50-128,MINW,easy,50,128,1,64,7,96,0.567,0.664,0.323,0.553,0.562,0.266,-0.063,0.468,0.071
MINW_EASY_50_020.kp,Set-50-128,MINW,easy,50,128,1,63,4,100,0.517,0.587,0.306,0.625,0.71,0.279,-0.307,0.346,0.079
MINW_EASY_50_021.kp,Set-50-128,MINW,easy,50,128,1,64,7,99,0.628,0.711,0.281,0.601,0.672,0.25,-0.223,0.389,0.064
MINW_EASY_50_022.kp,Set-50-128,MINW,easy,50,128,1,63,6,99,0.583,0.587,0.283,0.63,0.717,0.271,-0.196,0.402,0.07
MINW_EASY_50_023.kp,Set-50-128,MINW,easy,50,128,2,64,3,99,0.522,0.57,0.295,0.536,0.54,0.257,-0.391,0.305,0.077
MINW_EASY_50_024.kp,Set-50-128,MINW,easy,50,128,1,63,5,100,0.514,0.571,0.298,0.549,0.57,0.251,-0.372,0.314,0.079
MINW_EASY_50_025.kp,Set-50-128,MINW,easy,50,128,1,63,6,100,0.59,0.619,0.274,0.575,0.595,0.264,-0.334,0.333,0.069
MINW_EASY_50_026.kp,Set-50-128,MINW,easy,50,128,1,64,9,98,0.523,0.555,0.293,0.626,0.633,0.25,-0.125,0.437,0.076
MINW_EASY_50_027.kp,Set-50-128,MINW,easy,50,128,1,62,2,100,0.466,0.484,0.317,0.53,0.575,0.278,-0.218,0.391,0.089
MINW_EASY_50_028.kp,Set-50-128,MINW,easy,50,128,2,63,5,100,0.556,0.579,0.29,0.578,0.64,0.29,-0.296,0.352,0.073
MINW_EASY_50_029.kp,Set-50-128,MINW,easy,50,128,3,63,7,99,0.507,0.571,0.275,0.565,0.576,0.266,-0.326,0.337,0.08
MINW_EASY_50_030.kp,Set-50-128,MINW,easy,50,128,1,64,3,100,0.445,0.453,0.318,0.552,0.52,0.253,-0.148,0.426,0.09
MINW_EASY_50_031.kp,Set-50-128,MINW,easy,50,128,5,63,3,100,0.604,0.643,0.276,0.605,0.655,0.288,-0.154,0.423,0.067
MINW_EASY_50_032.kp,Set-50-128,MINW,easy,50,128,1,60,1,100,0.534,0.55,0.3,0.521,0.525,0.298,-0.515,0.242,0.08
MINW_EASY_50_033.kp,Set-50-128,MINW,easy,50,128,2,63,3,100,0.52,0.579,0.297,0.645,0.71,0.276,-0.284,0.358,0.078
MINW_EASY_50_034.kp,Set-50-128,MINW,easy,50,128,3,58,2,100,0.496,0.388,0.328,0.591,0.59,0.264,-0.26,0.37,0.089
MINW_EASY_50_035.kp,Set-50-128,MINW,easy,50,128,2,64,1,97,0.53,0.586,0.317,0.612,0.644,0.318,-0.215,0.392,0.075
MINW_EASY_50_036.kp,Set-50-128,MINW,easy,50,128,1,63,3,99,0.554,0.579,0.274,0.578,0.621,0.293,-0.276,0.362,0.073
MINW_EASY_50_037.kp,Set-50-128,MINW,easy,50,128,1,64,2,99,0.461,0.445,0.298,0.623,0.636,0.259,-0.262,0.369,0.087
MINW_EASY_50_038.kp,Set-50-128,MINW,easy,50,128,1,63,13,100,0.555,0.643,0.299,0.646,0.675,0.225,-0.181,0.409,0.073
MINW_EASY_50_039.kp,Set-50-128,MINW,easy,50,128,1,64,1,99,0.546,0.539,0.281,0.602,0.672,0.298,-0.432,0.284,0.073
MINW_EASY_50_040.kp,Set-50-128,MINW,easy,50,128,1,62,7,99,0.518,0.54,0.331,0.673,0.747,0.261,-0.067,0.467,0.08
MINW_EASY_50_041.kp,Set-50-128,MINW,easy,50,128,2,64,3,99,0.528,0.562,0.309,0.598,0.621,0.291,-0.556,0.222,0.076
MINW_EASY_50_042.kp,Set-50-128,MINW,easy,50,128,1,64,3,98,0.532,0.602,0.309,0.571,0.653,0.263,-0.187,0.406,0.075
MINW_EASY_50_043.kp,Set-50-128,MINW,easy,50,128,1,62,2,100,0.545,0.581,0.297,0.622,0.72,0.278,-0.098,0.451,0.076
MINW_EASY_50_044.kp,Set-50-128,MINW,easy,50,128,1,63,3,100,0.56,0.532,0.315,0.565,0.55,0.303,-0.31,0.345,0.073
MINW_EASY_50_045.kp,Set-50-128,MINW,easy,50,128,1,63,7,100,0.569,0.579,0.307,0.627,0.685,0.257,-0.111,0.445,0.071
MINW_EASY_50_046.kp,Set-50-128,MINW,easy,50,128,1,64,2,100,0.533,0.562,0.335,0.566,0.525,0.27,-0.183,0.408,0.075
MINW_EASY_50_047.kp,Set-50-128,MINW,easy,50,128,2,64,8,100,0.553,0.586,0.29,0.555,0.585,0.293,-0.311,0.344,0.072
MINW_EASY_50_048.kp,Set-50-128,MINW,easy,50,128,3,64,3,98,0.53,0.562,0.321,0.584,0.653,0.282,-0.344,0.328,0.076
MINW_EASY_50_049.kp,Set-50-128,MINW,easy,50,128,5,64,3,100,0.624,0.68,0.283,0.572,0.62,0.293,-0.183,0.409,0.064
MINW_EASY_50_050.kp,Set-50-128,MINW,easy,50,128,2,62,1,100,0.504,0.5,0.315,0.661,0.75,0.276,-0.271,0.365,0.082
MINW_EASY_50_051.kp,Set-50-128,MINW,easy,50,128,1,62,7,100,0.591,0.718,0.316,0.582,0.625,0.281,-0.063,0.469,0.07
MINW_EASY_50_052.kp,Set-50-128,MINW,easy,50,128,1,64,2,100,0.461,0.5,0.302,0.632,0.67,0.261,-0.085,0.457,0.087
MINW_EASY_50_053.kp,Set-50-128,MINW,easy,50,128,1,64,3,99,0.504,0.539,0.314,0.584,0.591,0.24,-0.035,0.482,0.079
MINW_EASY_50_054.kp,Set-50-128,MINW,easy,50,128,2,63,4,98,0.618,0.714,0.315,0.531,0.577,0.292,-0.314,0.343,0.066
MINW_EASY_50_055.kp,Set-50-128,MINW,easy,50,128,1,64,1,100,0.513,0.547,0.302,0.619,0.71,0.292,-0.114,0.443,0.078
MINW_EASY_50_056.kp,Set-50-128,MINW,easy,50,128,2,64,2,100,0.48,0.445,0.338,0.608,0.7,0.288,-0.296,0.352,0.083
MINW_EASY_50_057.kp,Set-50-128,MINW,easy,50,128,4,63,2,96,0.594,0.667,0.294,0.574,0.609,0.265,-0.263,0.368,0.068
MINW_EASY_50_058.kp,Set-50-128,MINW,easy,50,128,2,62,3,100,0.499,0.516,0.293,0.529,0.59,0.289,-0.347,0.327,0.083
MINW_EASY_50_059.kp,Set-50-128,MINW,easy,50,128,1,64,2,100,0.541,0.586,0.303,0.504,0.535,0.277,-0.344,0.328,0.074
MINW_EASY_50_060.kp,Set-50-128,MINW,easy,50,128,1,63,1,100,0.533,0.508,0.297,0.579,0.685,0.306,-0.106,0.447,0.076
MINW_EASY_50_061.kp,Set-50-128,MINW,easy,50,128,1,62,11,100,0.513,0.548,0.317,0.632,0.67,0.252,-0.14,0.43,0.081
MINW_EASY_50_062.kp,Set-50-128,MINW,easy,50,128,2,61,1,100,0.567,0.639,0.275,0.556,0.59,0.274,-0.324,0.338,0.074
MINW_EASY_50_063.kp,Set-50-128,MINW,easy,50,128,1,63,1,100,0.485,0.484,0.3,0.588,0.59,0.26,-0.379,0.311,0.084
MINW_EASY_50_064.kp,Set-50-128,MINW,easy,50,128,1,64,3,100,0.527,0.547,0.283,0.586,0.665,0.283,-0.41,0.295,0.076
MINW_EASY_50_065.kp,Set-50-128,MINW,easy,50,128,2,64,5,100,0.562,0.656,0.281,0.636,0.665,0.268,-0.217,0.392,0.071
MINW_EASY_50_066.kp,Set-50-128,MINW,easy,50,128,1,64,1,100,0.528,0.578,0.291,0.579,0.66,0.307,-0.339,0.33,0.076
MINW_EASY_50_067.kp,Set-50-128,MINW,easy,50,128,1,63,7,100,0.537,0.587,0.336,0.67,0.78,0.265,-0.288,0.356,0.076
MINW_EASY_50_068.kp,Set-50-128,MINW,easy,50,128,1,63,2,100,0.575,0.643,0.295,0.551,0.64,0.279,-0.279,0.361,0.071
MINW_EASY_50_069.kp,Set-50-128,MINW,easy,50,128,1,64,4,100,0.588,0.594,0.278,0.582,0.635,0.262,-0.253,0.373,0.068
MINW_EASY_50_070.kp,Set-50-128,MINW,easy,50,128,1,64,7,100,0.515,0.539,0.33,0.58,0.6,0.301,-0.106,0.447,0.078
MINW_EASY_50_071.kp,Set-50-128,MINW,easy,50,128,2,64,5,100,0.498,0.609,0.316,0.587,0.555,0.223,-0.12,0.44,0.08
MINW_EASY_50_072.kp,Set-50-128,MINW,easy,50,128,2,64,3,99,0.551,0.602,0.299,0.596,0.601,0.273,-0.184,0.408,0.073
MINW_EASY_50_073.kp,Set-50-128,MINW,easy,50,128,1,64,5,96,0.633,0.727,0.283,0.524,0.542,0.281,-0.153,0.423,0.063
MINW_EASY_50_074.kp,Set-50-128,MINW,easy,50,128,1,63,4,100,0.532,0.611,0.322,0.582,0.54,0.275,-0.235,0.382,0.076
MINW_EASY_50_075.kp,Set-50-128,MINW,easy,50,128,2,64,3,99,0.516,0.555,0.322,0.629,0.732,0.305,-0.243,0.379,0.077
MINW_EASY_50_076.kp,Set-50-128,MINW,easy,50,128,1,64,3,100,0.469,0.492,0.276,0.618,0.665,0.282,-0.092,0.454,0.085
MINW_EASY_50_077.kp,Set-50-128,MINW,easy,50,128,4,63,5,94,0.585,0.603,0.284,0.529,0.543,0.277,-0.076,0.462,0.069
MINW_EASY_50_078.kp,Set-50-128,MINW,easy,50,128,1,61,7,100,0.502,0.459,0.307,0.604,0.655,0.244,-0.288,0.356,0.084
MINW_EASY_50_079.kp,Set-50-128,MINW,easy,50,128,1,63,2,98,0.584,0.635,0.287,0.572,0.633,0.291,-0.223,0.389,0.07
MINW_EASY_50_080.kp,Set-50-128,MINW,easy,50,128,1,64,1,93,0.546,0.609,0.303,0.612,0.737,0.298,-0.166,0.417,0.073
MINW_EASY_50_081.kp,Set-50-128,MINW,easy,50,128,2,64,1,100,0.558,0.555,0.267,0.569,0.58,0.29,0.028,0.514,0.072
MINW_EASY_50_082.kp,Set-50-128,MINW,easy,50,128,1,64,1,97,0.524,0.539,0.327,0.602,0.644,0.284,-0.421,0.289,0.076
MINW_EASY_50_083.kp,Set-50-128,MINW,easy,50,128,1,64,3,97,0.506,0.578,0.329,0.595,0.716,0.297,-0.407,0.297,0.079
MINW_EASY_50_084.kp,Set-50-128,MINW,easy,50,128,1,63,3,100,0.522,0.579,0.314,0.629,0.71,0.294,-0.226,0.387,0.078
MINW_EASY_50_085.kp,Set-50-128,MINW,easy,50,128,1,63,1,99,0.631,0.659,0.254,0.621,0.657,0.254,-0.189,0.405,0.064
MINW_EASY_50_086.kp,Set-50-128,MINW,easy,50,128,6,64,1,100,0.533,0.57,0.282,0.572,0.615,0.277,-0.055,0.473,0.075
MINW_EASY_50_087.kp,Set-50-128,MINW,easy,50,128,1,64,3,100,0.506,0.523,0.257,0.655,0.71,0.257,-0.246,0.377,0.079
MINW_EASY_50_088.kp,Set-50-128,MINW,easy,50,128,3,62,7,100,0.483,0.435,0.308,0.601,0.675,0.276,-0.096,0.452,0.086
MINW_EASY_50_089.kp,Set-50-128,MINW,easy,50,128,2,64,5,96,0.575,0.648,0.309,0.61,0.661,0.285,-0.25,0.375,0.07
MINW_EASY_50_090.kp,Set-50-128,MINW,easy,50,128,2,63,3,100,0.545,0.548,0.321,0.623,0.68,0.258,-0.37,0.315,0.075
MINW_EASY_50_091.kp,Set-50-128,MINW,easy,50,128,1,63,3,91,0.565,0.627,0.281,0.666,0.687,0.257,-0.332,0.334,0.072
MINW_EASY_50_092.kp,Set-50-128,MINW,easy,50,128,1,62,12,100,0.495,0.5,0.304,0.651,0.68,0.215,0.029,0.515,0.083
MINW_EASY_50_093.kp,Set-50-128,MINW,easy,50,128,3,64,2,100,0.54,0.547,0.286,0.572,0.62,0.27,-0.324,0.338,0.074
MINW_EASY_50_094.kp,Set-50-128,MINW,easy,50,128,1,64,3,99,0.528,0.57,0.287,0.547,0.566,0.281,-0.237,0.381,0.076
MINW_EASY_50_095.kp,Set-50-128,MINW,easy,50,128,1,64,5,100,0.545,0.648,0.274,0.581,0.63,0.278,-0.308,0.346,0.073
MINW_EASY_50_096.kp,Set-50-128,MINW,easy,50,128,1,64,6,100,0.521,0.562,0.266,0.554,0.615,0.283,-0.225,0.387,0.077
MINW_EASY_50_097.kp,Set-50-128,MINW,easy,50,128,1,63,1,100,0.508,0.579,0.306,0.558,0.585,0.291,-0.471,0.264,0.08
MINW_EASY_50_098.kp,Set-50-128,MINW,easy,50,128,2,64,3,100,0.56,0.562,0.286,0.649,0.665,0.267,-0.162,0.419,0.071
MINW_EASY_50_099.kp,Set-50-128,MINW,easy,50,128,1,64,7,98,0.596,0.633,0.293,0.581,0.668,0.3,-0.091,0.454,0.067
DEF_EASY_50_000.kp,Set-50-256,DEF,easy,50,256,2,128,3,100,0.626,0.656,0.235,0.561,0.585,0.314,0.097,0.548,0.064
DEF_EASY_50_001.kp,Set-50-256,DEF,easy,50,256,2,126,3,100,0.594,0.595,0.282,0.589,0.59,0.319,-0.147,0.427,0.068
DEF_EASY_50_002.kp,Set-50-256,DEF,easy,50,256,1,127,2,100,0.685,0.717,0.253,0.503,0.555,0.31,-0.092,0.454,0.059
DEF_EASY_50_003.kp,Set-50-256,DEF,easy,50,256,3,123,1,100,0.674,0.752,0.273,0.525,0.51,0.317,0.105,0.552,0.062
DEF_EASY_50_004.kp,Set-50-256,DEF,easy,50,256,1,127,1,99,0.629,0.669,0.285,0.53,0.54,0.318,0.003,0.501,0.064
DEF_EASY_50_005.kp,Set-50-256,DEF,easy,50,256,2,128,3,100,0.64,0.68,0.275,0.537,0.54,0.299,-0.119,0.441,0.063
DEF_EASY_50_006.kp,Set-50-256,DEF,easy,50,256,2,128,1,100,0.679,0.73,0.279,0.512,0.57,0.317,-0.136,0.432,0.059
DEF_EASY_50_007.kp,Set-50-256,DEF,easy,50,256,1,127,3,100,0.621,0.72,0.293,0.517,0.53,0.324,0.132,0.566,0.065
DEF_EASY_50_008.kp,Set-50-256,DEF,easy,50,256,2,128,3,100,0.654,0.742,0.278,0.501,0.53,0.338,0.021,0.51,0.061
DEF_EASY_50_009.kp,Set-50-256,DEF,easy,50,256,1,126,3,100,0.666,0.73,0.256,0.571,0.6,0.307,-0.103,0.449,0.061
DEF_EASY_50_010.kp,Set-50-256,DEF,easy,50,256,1,127,2,100,0.665,0.661,0.273,0.495,0.46,0.309,-0.012,0.494,0.061
DEF_EASY_50_011.kp,Set-50-256,DEF,easy,50,256,5,127,1,100,0.63,0.646,0.27,0.528,0.595,0.298,-0.155,0.422,0.064
DEF_EASY_50_012.kp,Set-50-256,DEF,easy,50,256,1,126,2,100,0.608,0.698,0.289,0.484,0.48,0.299,-0.182,0.409,0.067
DEF_EASY_50_013.kp,Set-50-256,DEF,easy,50,256,1,124,2,100,0.614,0.694,0.281,0.503,0.475,0.298,-0.092,0.454,0.067
DEF_EASY_50_014.kp,Set-50-256,DEF,easy,50,256,1,128,1,100,0.67,0.746,0.279,0.532,0.53,0.308,-0.144,0.428,0.06
DEF_EASY_50_015.kp,Set-50-256,DEF,easy,50,256,2,128,4,100,0.606,0.695,0.299,0.593,0.665,0.305,-0.011,0.494,0.066
DEF_EASY_50_016.kp,Set-50-256,DEF,easy,50,256,4,127,2,100,0.695,0.732,0.238,0.565,0.605,0.314,0.038,0.519,0.058
DEF_EASY_50_017.kp,Set-50-256,DEF,easy,50,256,3,127,3,100,0.602,0.626,0.241,0.581,0.67,0.296,0.054,0.527,0.067
DEF_EASY_50_018.kp,Set-50-256,DEF,easy,50,256,2,128,3,100,0.636,0.668,0.293,0.499,0.485,0.308,-0.111,0.445,0.063
DEF_EASY_50_019.kp,Set-50-256,DEF,easy,50,256,1,128,1,100,0.633,0.633,0.254,0.576,0.6,0.279,-0.01,0.495,0.063
DEF_EASY_50_020.kp,Set-50-256,DEF,easy,50,256,1,123,3,100,0.678,0.707,0.237,0.492,0.53,0.311,-0.077,0.462,0.061
DEF_EASY_50_021.kp,Set-50-256,DEF,easy,50,256,1,128,3,100,0.646,0.68,0.251,0.527,0.535,0.322,-0.111,0.444,0.062
DEF_EASY_50_022.kp,Set-50-256,DEF,easy,50,256,1,128,1,100,0.632,0.668,0.271,0.544,0.6,0.349,-0.002,0.499,0.063
DEF_EASY_50_023.kp,Set-50-256,DEF,easy,50,256,3,128,3,100,0.579,0.602,0.296,0.576,0.65,0.289,-0.073,0.463,0.069
DEF_EASY_50_024.kp,Set-50-256,DEF,easy,50,256,1,128,3,100,0.675,0.758,0.279,0.569,0.585,0.291,-0.097,0.452,0.059
DEF_EASY_50_025.kp,Set-50-256,DEF,easy,50,256,1,126,2,100,0.609,0.631,0.251,0.577,0.605,0.309,-0.067,0.466,0.067
DEF_EASY_50_026.kp,Set-50-256,DEF,easy,50,256,3,127,1,100,0.647,0.736,0.291,0.551,0.59,0.321,-0.05,0.475,0.062
DEF_EASY_50_027.kp,Set-50-256,DEF,easy,50,256,1,127,3,100,0.643,0.685,0.264,0.558,0.685,0.329,-0.153,0.423,0.063
DEF_EASY_50_028.kp,Set-50-256,DEF,easy,50,256,1,125,3,100,0.652,0.7,0.278,0.508,0.515,0.286,-0.005,0.498,0.063
DEF_EASY_50_029.kp,Set-50-256,DEF,easy,50,256,2,127,3,100,0.64,0.614,0.28,0.521,0.51,0.291,-0.061,0.47,0.063
DEF_EASY_50_030.kp,Set-50-256,DEF,easy,50,256,5,128,3,100,0.638,0.68,0.24,0.552,0.63,0.299,-0.166,0.417,0.063
DEF_EASY_50_031.kp,Set-50-256,DEF,easy,50,256,2,125,5,100,0.637,0.708,0.26,0.478,0.475,0.293,-0.174,0.413,0.064
DEF_EASY_50_032.kp,Set-50-256,DEF,easy,50,256,1,127,2,100,0.64,0.681,0.25,0.448,0.38,0.316,-0.124,0.438,0.063
DEF_EASY_50_033.kp,Set-50-256,DEF,easy,50,256,2,128,1,100,0.699,0.727,0.242,0.509,0.515,0.287,0.069,0.534,0.057
DEF_EASY_50_034.kp,Set-50-256,DEF,easy,50,256,1,128,3,100,0.683,0.738,0.269,0.538,0.535,0.332,0.135,0.567,0.059
DEF_EASY_50_035.kp,Set-50-256,DEF,easy,50,256,1,128,4,100,0.637,0.684,0.269,0.502,0.565,0.28,-0.104,0.448,0.063
DEF_EASY_50_036.kp,Set-50-256,DEF,easy,50,256,1,127,2,100,0.634,0.642,0.269,0.541,0.5,0.307,0.03,0.515,0.064
DEF_EASY_50_037.kp,Set-50-256,DEF,easy,50,256,1,128,3,100,0.602,0.641,0.311,0.529,0.535,0.308,-0.067,0.466,0.066
DEF_EASY_50_038.kp,Set-50-256,DEF,easy,50,256,3,128,5,100,0.679,0.746,0.23,0.592,0.625,0.29,0.086,0.543,0.059
DEF_EASY_50_039.kp,Set-50-256,DEF,easy,50,256,2,127,1,100,0.628,0.661,0.28,0.439,0.415,0.312,-0.085,0.457,0.064
DEF_EASY_50_040.kp,Set-50-256,DEF,easy,50,256,1,128,4,100,0.602,0.656,0.285,0.582,0.61,0.294,-0.141,0.43,0.066
